thread_id,opening_text,created_at,n_turns,dt,month
125023,"@115858 how do I install an agel de operating system, such as, @116230 XP on my iPhone 6? Your new update doesn't work.",Fri Nov 24 02:10:34 +0000 2017,2,2017-11-24 02:10:34+00:00,2017-11
125025,"@AppleSupport  You get the worst customer service of the year award.  No calls, no emails, just empty #lies.  But that’s what is #expected from #Apple. https://t.co/vhymmLEpvq",Fri Nov 24 02:01:04 +0000 2017,2,2017-11-24 02:01:04+00:00,2017-11
125027,Apple Watch setup has been on this screen for nearly an hour. #Help @AppleSupport https://t.co/HIGjUJAIpx,Fri Nov 24 02:01:53 +0000 2017,2,2017-11-24 02:01:53+00:00,2017-11
125030,@115858 @AppleSupport I am furious with your company right now. 😡 #nohelp #youmadethesituationworse,Fri Nov 24 02:02:35 +0000 2017,3,2017-11-24 02:02:35+00:00,2017-11
125034,@AppleSupport how remove this error https://t.co/o3qa23gtu3,Thu Nov 23 18:37:13 +0000 2017,4,2017-11-23 18:37:13+00:00,2017-11
125038,"@AppleSupport why is #MegaBackup considered an application from a verified developer? It is pure malware. Any why are you charging $1,000 to help fix the problem? This seems like a #scam.",Fri Nov 24 01:55:18 +0000 2017,2,2017-11-24 01:55:18+00:00,2017-11
125748,"@115858 @AppleSupport Hell with IOS 11 ! Frustated to the core, WiFi Switches on automatically, its become a head ache. Wasting my data , power and unnecessary disturbance during sleep. Please fix my issue ASAP #iOS11 #frustatedcustomer #hateios11",Fri Nov 24 02:37:45 +0000 2017,2,2017-11-24 02:37:45+00:00,2017-11
125750,"@AppleSupport my new IPhone 8 is lagging, text especially. Is there a way to fix?",Fri Nov 24 02:37:25 +0000 2017,2,2017-11-24 02:37:25+00:00,2017-11
125753,@AppleSupport ummmm what is this? https://t.co/dTC7yOTWz0,Fri Nov 24 02:43:18 +0000 2017,4,2017-11-24 02:43:18+00:00,2017-11
125764,I’m about done w/ @115858. Since the updates my phone has been glitchy as hell! 😡 And right as the #iPhoneX &amp; #iPhone8 launch...convenient. 🙄,Thu Nov 09 17:04:14 +0000 2017,9,2017-11-09 17:04:14+00:00,2017-11
125770,@AppleSupport hey I can’t seem to send pictures or videos or even post them on all my social media’s,Fri Nov 24 02:34:07 +0000 2017,5,2017-11-24 02:34:07+00:00,2017-11
125774,@AppleSupport how do i back up to my computer and update ipod/iphone apps now that itunes doesn't do it?,Wed Nov 22 16:42:42 +0000 2017,4,2017-11-22 16:42:42+00:00,2017-11
125777,Hey @AppleSupport can you tell me why this keeps on popping up? I’m not trying to purchase anything? https://t.co/wUiDreUVVr,Fri Nov 24 02:40:48 +0000 2017,4,2017-11-24 02:40:48+00:00,2017-11
125780,"@AppleSupport i would like to change my apple store region but i cant do it 'cause my apple id balance is $0.01, could you please remove it?",Fri Nov 24 02:30:59 +0000 2017,2,2017-11-24 02:30:59+00:00,2017-11
125783,@AppleSupport see last tweey https://t.co/hlKWMe5wAh,Fri Nov 24 02:29:26 +0000 2017,8,2017-11-24 02:29:26+00:00,2017-11
125791,"My @115858 #iphone just crashed and deleted all of my pictures, which are gone forever because it can’t connect with my #macmini. 
#pissedoff #applehasbecomejunk",Fri Nov 24 02:34:11 +0000 2017,2,2017-11-24 02:34:11+00:00,2017-11
125793,"@AppleSupport This is getting out of hand now, I can’t type “it” without I.t auto-correcting to “ I.t “ - Fix This!",Fri Nov 24 02:30:24 +0000 2017,2,2017-11-24 02:30:24+00:00,2017-11
125795,@AppleSupport I have credit on my account but I can't buy nothing because of billing information,Fri Nov 24 02:26:26 +0000 2017,2,2017-11-24 02:26:26+00:00,2017-11
125801,@115858 is unavailable and their TV doesn’t work. Zero customer service. https://t.co/C703TDtt8O,Fri Nov 24 02:23:11 +0000 2017,3,2017-11-24 02:23:11+00:00,2017-11
125803,@AppleSupport My iPhone power button stops functioning after about a day. After a Power Off via Settings&gt;General&gt;Shut Down the button works fine for about another day. iOS issue? Firmware update in process?,Fri Nov 24 02:24:18 +0000 2017,2,2017-11-24 02:24:18+00:00,2017-11
125805,hi @115858 im mad bc my phone was working PERFECTLY FINE UNTIL THE NEW ONE CAME OUT,Fri Nov 24 02:21:53 +0000 2017,2,2017-11-24 02:21:53+00:00,2017-11
126370,@AppleSupport my phone randomly freezes &amp; shuts down apps + restarts on its own.. this is an iphone 8. I shouldn’t be having these problems when I haven’t had this phone for a month yet🙄,Fri Nov 24 02:49:42 +0000 2017,5,2017-11-24 02:49:42+00:00,2017-11
126372,I’m tired of this glitchy ass phone!!! @115858 @ATT,Fri Nov 24 03:15:53 +0000 2017,2,2017-11-24 03:15:53+00:00,2017-11
126379,"@AppleSupport I updated to 11.1.2 and i still see the letter ""I"" glitch",Fri Nov 24 03:01:02 +0000 2017,5,2017-11-24 03:01:02+00:00,2017-11
126382,"@AppleSupport  why is ""it"" auto correcting to ""I.T.""? no predictive text is input...",Fri Nov 24 02:55:38 +0000 2017,5,2017-11-24 02:55:38+00:00,2017-11
126386,That “a” with a box around it with the question mark instead of the letter “i” was the last straw @AppleSupport @115858. I’m taking my talents to @125607 the next chance I get.,Fri Nov 24 03:13:02 +0000 2017,2,2017-11-24 03:13:02+00:00,2017-11
126391,@AppleSupport Could you please fix iOS 11? I couldn’t even get through the Macy’s Parade today on a full #battery. I just wanted to take some pictures and videos.,Fri Nov 24 02:57:42 +0000 2017,6,2017-11-24 02:57:42+00:00,2017-11
126396,Ft needs a leave a message update @AppleSupport like ASAP,Fri Nov 24 02:58:52 +0000 2017,2,2017-11-24 02:58:52+00:00,2017-11
126398,The act of trying to get data from one @115858 iPhone to another (my new one) must be one of the most complicated and frustrating technological processes I have encountered in a long time. There must be a simpler way.,Fri Nov 24 02:59:30 +0000 2017,2,2017-11-24 02:59:30+00:00,2017-11
126400,@AppleSupport To earn the Thanksgiving achievement did the 3.1 miles need to be in one workout or throughout the whole day?  Took my MIL on a walk to get us to 3.1 miles for the day and we didn’t get the achievement. Thx,Fri Nov 24 02:38:44 +0000 2017,2,2017-11-24 02:38:44+00:00,2017-11
126402,The new update messed up my phone help @AppleSupport,Fri Nov 24 02:54:21 +0000 2017,2,2017-11-24 02:54:21+00:00,2017-11
126404,#iPhoneX iOS11.1.2 Facetime call ended and phone locked up. Hard reset wasn’t working. Phone sat unresponsive for minutes until it finally just worked again. @115858,Fri Nov 24 02:41:32 +0000 2017,2,2017-11-24 02:41:32+00:00,2017-11
127133,@115858 can y’all fix this little problem with #HighSierra &amp; AUs being non-compatible with #GarageBand  update please? #asap,Fri Nov 24 03:42:26 +0000 2017,2,2017-11-24 03:42:26+00:00,2017-11
127135,@AppleSupport I pre ordered an album on iTunes but it’s not showing up in my music library even though it’s been released how can I fix this?,Fri Nov 24 03:32:37 +0000 2017,2,2017-11-24 03:32:37+00:00,2017-11
127137,@AppleSupport what does this mean https://t.co/tALOzFqnrA,Fri Nov 24 03:30:37 +0000 2017,2,2017-11-24 03:30:37+00:00,2017-11
127139,@115858 @AppleSupport please fix the drain on the #Battery on the new iOS,Fri Nov 24 03:32:07 +0000 2017,2,2017-11-24 03:32:07+00:00,2017-11
127141,@115858 my phone is broken 😑.,Fri Nov 24 03:31:24 +0000 2017,2,2017-11-24 03:31:24+00:00,2017-11
127143,@AppleSupport my uncle upgraded to the iPhone X but is having tons of problems transferring over his photos from his iPhone 6. He bought extra iCloud storage but only 200 of 1700 photos transferred. He has plenty of iCloud storage,Fri Nov 24 03:22:15 +0000 2017,2,2017-11-24 03:22:15+00:00,2017-11
127145,@AppleSupport Are you guys aware of the fact that some of us aren’t getting any iMessage notifications or know of a fix?,Fri Nov 24 03:35:35 +0000 2017,2,2017-11-24 03:35:35+00:00,2017-11
127147,@AppleSupport my phone is fucked since iOS11. Instagram has major flaws. Phone is slow and crashes. FIX IT. ASAP!!!,Fri Nov 24 03:31:37 +0000 2017,2,2017-11-24 03:31:37+00:00,2017-11
127151,.@AppleSupport .56 + 1.1 + 2 = 3.66 got no achievement https://t.co/4gQAJOOrlm,Fri Nov 24 03:20:01 +0000 2017,4,2017-11-24 03:20:01+00:00,2017-11
127153,why does my macbook flash this?! @AppleSupport https://t.co/RIoerIlZo4,Fri Nov 24 03:20:26 +0000 2017,2,2017-11-24 03:20:26+00:00,2017-11
127626,@AppleSupport I all of a sudden have a ton of duplicate films showing in my iTunes collection.,Fri Nov 24 04:07:59 +0000 2017,2,2017-11-24 04:07:59+00:00,2017-11
127631,@AppleSupport HELP!!!! My IPhone SE gets rebooted every time it looks possessed!!!!,Fri Nov 24 03:58:05 +0000 2017,3,2017-11-24 03:58:05+00:00,2017-11
127633,@115858 is pissing me off with these updates that just make your phone not work worth a damn. #TemptedToGetTheNote8,Fri Nov 24 04:16:30 +0000 2017,2,2017-11-24 04:16:30+00:00,2017-11
127635,"Looking at my tweets and @AppleSupport y’all need to fix this glitch, this letter “i” is getting old... damn shit so irking!!!",Fri Nov 24 04:17:15 +0000 2017,2,2017-11-24 04:17:15+00:00,2017-11
127637,@AppleSupport my iPhone 7+ on iOS 11.1.2 Mailbox app has been dropping and reclaiming recent emails for months now. I hope this has been on your radar.,Fri Nov 24 04:12:48 +0000 2017,2,2017-11-24 04:12:48+00:00,2017-11
127641,"As if my flight weren't already a garbage fire, there was this https://t.co/TfIYpm42pe",Fri Nov 24 03:52:28 +0000 2017,3,2017-11-24 03:52:28+00:00,2017-11
127646,@AppleSupport wtf is the “other” https://t.co/Arl7TYaGpO,Fri Nov 24 03:53:56 +0000 2017,4,2017-11-24 03:53:56+00:00,2017-11
127648,Need to reset my apple password.  How do I do that quickly? @applesupport,Fri Nov 24 04:10:43 +0000 2017,2,2017-11-24 04:10:43+00:00,2017-11
127650,@115858 @AppleSupport : Electricity has started passing through my iPhone7plus.. When I hold my phone while charging.. literally I can feel current passing through it.. Very disappointing with this phone..,Fri Nov 24 04:01:28 +0000 2017,2,2017-11-24 04:01:28+00:00,2017-11
127653,@115858 what the fuck is happening to my phone,Fri Nov 24 04:06:25 +0000 2017,3,2017-11-24 04:06:25+00:00,2017-11
127655,I just broke a iMovie 😂🤷🏼‍♂️ @AppleSupport,Fri Nov 24 03:57:21 +0000 2017,2,2017-11-24 03:57:21+00:00,2017-11
127657,"@115858 I can't submit a review on an app @7230 - nothing happens when I click ""send"" - is this a bug 🐜 https://t.co/XhSbuNQe64",Fri Nov 24 04:01:55 +0000 2017,2,2017-11-24 04:01:55+00:00,2017-11
127660,@AppleSupport,Fri Nov 24 03:55:59 +0000 2017,2,2017-11-24 03:55:59+00:00,2017-11
127662,@AppleSupport YALL BETTER FIX THIS UPDATE I DONT PAY FOR SPOTIFY PREMIUM TO HAVE THE UPDATE MESS WITH IT,Fri Nov 24 03:48:17 +0000 2017,2,2017-11-24 03:48:17+00:00,2017-11
127664,How do i make an appointment at the Genius Bar? @AppleSupport @115858,Fri Nov 24 03:52:14 +0000 2017,2,2017-11-24 03:52:14+00:00,2017-11
129641,@AppleSupport a sim error show in my iphone 7 plus thats sim not support plz solve my problem immediately https://t.co/oKeiGrtm0N,Fri Nov 17 14:21:12 +0000 2017,6,2017-11-17 14:21:12+00:00,2017-11
143495,@116333 Yesterday I used my Apple Watch app to walk over 3+ miles and didn’t get the Thanksgiving Day Challenge Award 😤 https://t.co/091i7B2pTC,Fri Nov 24 13:01:38 +0000 2017,2,2017-11-24 13:01:38+00:00,2017-11
143497,Just connected to a Bluetooth speaker and my phone thinks I’m driving. Why? What types of devices are @115858 looking for when they invoke Safe Driving.,Fri Nov 24 04:50:24 +0000 2017,2,2017-11-24 04:50:24+00:00,2017-11
143500,@115858 why the fuck every time I try to type i it auto corrects to this gay shit? https://t.co/3q1ifd3AtQ,Fri Nov 24 04:58:52 +0000 2017,4,2017-11-24 04:58:52+00:00,2017-11
143503,@AppleSupport how do I share my handwritten notes as text from the native iOS notes app?,Fri Nov 24 05:01:43 +0000 2017,2,2017-11-24 05:01:43+00:00,2017-11
143505,I’m still trying to repair my iPhone 5s but iTunes give me an Error code 3194 🤞🏻 @AppleSupport https://t.co/qcQBxgTBEA,Fri Nov 24 04:52:23 +0000 2017,2,2017-11-24 04:52:23+00:00,2017-11
143509,@AppleSupport hello I’ve been trying to get verification code for signing in to my apple ID but I didn’t receive any code. Need help.,Fri Nov 24 04:45:47 +0000 2017,4,2017-11-24 04:45:47+00:00,2017-11
143512,@123857 My MacBook Air slowed down after the MacOS 10.13.1 update. Please fix it.,Fri Nov 24 11:53:58 +0000 2017,2,2017-11-24 11:53:58+00:00,2017-11
143515,@AppleSupport iOS 11 killed my battery,Fri Nov 24 04:53:20 +0000 2017,4,2017-11-24 04:53:20+00:00,2017-11
143519,".@AppleSupport, My iPhone SE ran perfectly after updating to iOS 11, 11.1, and 11.1.1. After updating to iOS 11.1.2 it freezes for a half second constantly. It is especially noticeable in iMessages. Is this a known issue? It started happening immediately after updating to 11.1.2.",Fri Nov 24 04:29:08 +0000 2017,4,2017-11-24 04:29:08+00:00,2017-11
143523,@115858 what do I do if my phone has stopped charging and I can’t afford a new phone let alone a new battery? #help ☹️,Fri Nov 24 04:29:45 +0000 2017,4,2017-11-24 04:29:45+00:00,2017-11
143529,"Yes, @115858 I️ want to constantly talk in hieroglyphics I️ I️ I️ I️",Wed Nov 22 03:30:57 +0000 2017,5,2017-11-22 03:30:57+00:00,2017-11
143531,@115858 once again my iPhone7 wifi is not working :(,Fri Nov 24 04:27:36 +0000 2017,2,2017-11-24 04:27:36+00:00,2017-11
143533,@AppleSupport I want to change the country of my App Store from USA to India and it keeps asking my for my credit card. Why do u need my card information when I m only changing the region on my phone,Fri Nov 24 04:41:06 +0000 2017,2,2017-11-24 04:41:06+00:00,2017-11
143535,"Hey @116333 @115858 mine and couple of my friends iPhones batteries have been unusually draining since this morning inspite of our usage being normal, is there any specific issue. Please help!",Fri Nov 24 10:47:13 +0000 2017,2,2017-11-24 10:47:13+00:00,2017-11
143541,Fuck u @115858,Fri Nov 24 02:25:11 +0000 2017,5,2017-11-24 02:25:11+00:00,2017-11
143544,"@AppleSupport I am unable to pair devices with apple configurator, it's taking life time  ""looking for devices"", once ii found, tried to pair, it asked for auth token from other device which i never received in other device. Can you please help.",Fri Nov 24 04:24:41 +0000 2017,5,2017-11-24 04:24:41+00:00,2017-11
143548,My phone has been buggin awwwlll day today. I hate @AppleSupport @115858 . I hate y’all so much,Fri Nov 24 04:37:25 +0000 2017,2,2017-11-24 04:37:25+00:00,2017-11
143550,I️ think my iPhone X has water damage was in not even a foot of water for 3 seconds .... @AppleSupport is this a joke,Fri Nov 24 04:38:03 +0000 2017,2,2017-11-24 04:38:03+00:00,2017-11
143553,Does anyone who has the iPad Pro have trouble with charging? Mine 2 weeks old. Suggestions @115858,Fri Nov 24 04:43:34 +0000 2017,2,2017-11-24 04:43:34+00:00,2017-11
143555,@AppleSupport why is the 6s having a glitch issue with the WiFi on iOS 11.1.2 ? Can’t connect at all,Fri Nov 24 04:29:04 +0000 2017,2,2017-11-24 04:29:04+00:00,2017-11
143563,"Help @AppleSupport since the 11.2 update, I’m having issues with some calls I make and receive: I can hear but the other person on call can’t hear me. Previous to the 11.3 update, my calls would sometimes cancel a second after connecting.",Wed Nov 22 10:35:35 +0000 2017,8,2017-11-22 10:35:35+00:00,2017-11
143565,Hey @115858 how is it that a charge cord I bought from you guys is hittin me with the “Not supported” message? 🤦‍♂️❗️Lmaolololol Steve Jobs I miss ya fam. Want my SideKick back tho,Fri Nov 24 06:50:12 +0000 2017,2,2017-11-24 06:50:12+00:00,2017-11
143567,"New iPhoneX - no voice memo recoding, hangs every 3 days, no display for incoming calls and loads of other issues @115858 your solution... go to iRepair. Been there done it, twice over. No solution. Get ur act together",Fri Nov 24 04:28:42 +0000 2017,2,2017-11-24 04:28:42+00:00,2017-11
